Time,AvgPredGen,AvgPredNodes,AvgPredConnections,AvgPreyGen,AvgPreyNodes,AvgPreyConnections,predatorPop,predatorSpecies,preyPopulation,preySpecies
188.15,659,87,232,623,88,238,16,4,539,211
188.2,660,87,232,626,88,239,25,4,546,213
188.25,661,87,233,665,92,255,29,4,672,220
188.3,661,87,233,670,92,258,36,4,695,227
188.35,661,87,233,692,95,267,56,6,800,240
188.4,661,87,232,682,94,263,84,9,749,237
188.45,661,87,232,682,94,263,116,13,743,244
188.5,662,87,232,672,93,259,162,18,695,245
188.55,662,87,233,616,87,235,180,23,513,230
188.6,662,87,233,576,83,218,180,21,435,223
188.65,662,87,233,518,77,193,173,18,355,213
188.7,662,87,233,491,74,182,160,17,327,210
188.75,662,87,233,470,72,172,124,16,308,205
188.8,662,87,232,472,72,173,85,11,309,205
188.85,662,87,232,470,72,173,47,9,308,205
188.9,661,87,232,488,74,180,30,6,323,207
188.95,661,87,232,498,75,184,24,4,333,209
189,661,87,232,505,76,188,16,4,340,209
189.05,662,87,232,531,78,199,17,4,370,211
189.1,662,88,233,547,80,206,16,4,390,210
189.15,663,88,234,570,82,216,19,5,424,214
189.2,663,88,234,582,84,221,22,5,444,219
189.25,663,88,234,598,85,228,28,6,473,224
189.3,663,88,234,620,88,238,32,7,523,233
189.35,663,88,234,630,89,242,40,8,548,233
189.4,664,88,234,651,91,251,46,9,609,240
189.45,664,88,234,659,92,254,55,11,638,245
189.5,665,88,235,670,93,259,70,13,678,251
189.55,665,88,235,668,93,258,85,13,672,254
189.6,665,88,235,666,93,257,121,17,659,252
189.65,665,88,235,642,90,247,145,18,579,252
189.7,666,88,235,608,87,232,170,17,492,239
189.75,666,88,235,568,82,215,180,18,418,229
189.8,666,88,235,514,77,191,177,16,349,217
189.85,665,88,235,502,75,187,145,19,337,212
189.9,665,88,235,462,71,169,110,19,301,206
189.95,666,88,235,468,72,172,63,17,305,203
190,666,88,235,450,70,164,48,15,291,203
190.05,665,88,235,456,71,167,34,13,296,204
190.1,667,88,236,457,71,167,22,10,296,204
190.15,666,88,235,461,71,169,16,9,299,204
190.2,666,88,235,481,74,178,12,7,316,204
190.25,666,88,235,489,74,181,10,5,323,203
190.3,666,88,235,524,78,197,11,4,359,203
190.35,666,88,235,534,79,201,12,4,370,204
190.4,666,88,236,571,83,217,12,5,421,205
190.45,666,88,236,592,85,226,12,5,456,206
190.5,667,88,236,628,89,242,13,4,533,214
190.55,667,88,235,656,92,255,13,3,613,219
190.6,668,88,236,681,95,265,20,3,707,221
190.65,668,88,236,699,97,274,28,3,795,228
190.7,668,88,237,700,97,274,39,4,800,226
190.75,669,88,237,700,97,274,67,6,799,228
190.8,669,88,237,690,96,269,96,7,748,227
190.85,670,88,237,694,96,271,135,9,764,229
190.9,670,88,238,660,93,256,180,10,623,222
190.95,670,88,238,633,90,244,180,10,542,221
191,670,88,238,581,84,221,180,11,435,216
191.05,671,88,238,545,80,206,172,11,383,210
191.1,671,89,238,521,78,195,161,11,354,206
191.15,671,89,238,493,75,183,133,14,326,206
191.2,671,89,238,489,74,181,98,12,322,205
191.25,670,89,237,475,73,175,66,11,310,201
191.3,671,89,237,470,72,173,52,10,306,202
191.35,671,89,237,475,73,175,43,9,310,202
191.4,671,89,237,481,74,178,38,8,315,204
191.45,670,89,237,495,75,184,27,7,327,204
191.5,671,89,238,502,76,187,22,7,334,205
191.55,670,89,238,523,78,197,14,5,356,208
191.6,672,89,239,542,80,205,15,5,378,210
191.65,672,89,239,565,83,215,18,6,408,215
191.7,672,89,239,584,85,223,17,6,438,214
191.75,673,89,240,607,87,234,24,6,479,219
191.8,673,89,240,615,88,237,27,6,495,225
191.85,673,89,240,633,90,245,35,6,534,228
191.9,674,89,240,649,92,252,45,5,580,230
191.95,674,89,240,665,94,259,58,5,629,234
192,674,89,240,676,95,264,71,5,666,244
192.05,675,89,240,681,95,266,89,5,685,247
192.1,675,89,240,672,94,262,122,6,650,251
192.15,675,90,240,642,91,249,159,10,557,249
192.2,675,90,240,610,88,235,180,12,483,240
192.25,676,90,241,572,83,218,180,13,416,230
192.3,675,90,241,531,79,200,168,11,363,223
192.35,676,90,241,501,76,187,147,12,332,215
192.4,676,90,241,481,74,178,116,10,314,213
192.45,676,90,241,474,73,175,79,10,308,212
192.5,677,90,241,478,73,177,51,10,311,211
192.55,677,90,242,495,75,185,35,8,326,213
192.6,678,91,243,503,76,188,21,6,333,212
192.65,679,90,244,531,79,201,12,5,362,214
192.7,679,91,244,544,81,206,14,5,376,216
192.75,679,91,245,575,84,220,11,5,418,220
192.8,679,91,245,598,87,230,13,5,455,223
192.85,680,91,245,625,90,242,16,6,508,229
192.9,680,91,245,651,93,254,21,6,571,231
192.95,680,91,245,662,94,259,33,6,603,234
193,680,91,246,689,97,271,38,7,697,241
193.05,680,91,245,688,97,271,60,8,695,243
193.1,681,91,245,704,99,278,82,9,764,253
193.15,681,91,245,691,97,272,111,11,705,249
193.2,681,91,246,693,97,273,150,12,709,258
193.25,681,91,246,661,94,259,180,14,596,249
193.3,681,91,246,631,91,246,180,14,519,244
193.35,681,92,246,580,85,223,180,16,424,238
193.4,682,92,246,542,81,206,176,18,373,232
193.45,682,92,246,513,77,193,155,20,342,224
193.5,682,92,246,492,75,183,124,19,322,221
193.55,682,92,247,476,73,176,94,15,309,216
193.6,682,91,247,468,72,173,61,14,303,211
193.65,683,92,247,467,72,172,40,10,302,209
193.7,683,91,247,475,73,176,24,9,308,211
193.75,683,91,247,489,75,182,21,8,319,210
193.8,683,91,246,502,76,188,15,6,331,212
193.85,683,91,246,522,78,197,15,7,350,211
193.9,683,91,246,534,80,202,17,7,363,214
193.95,683,91,246,551,82,210,18,8,383,217
194,683,91,246,573,84,220,18,7,412,219
194.05,683,91,245,599,87,232,17,6,453,221
194.1,683,90,245,623,90,242,20,5,498,227
194.15,683,91,245,645,92,252,25,5,548,235
194.2,683,91,245,675,95,265,30,5,633,240
194.25,683,91,245,687,97,271,44,8,676,244
194.3,684,91,245,699,98,276,61,9,727,247
194.35,684,91,246,704,99,279,84,9,747,249
194.4,684,91,246,702,99,277,118,12,735,250
194.45,684,91,246,675,96,265,157,18,630,258
194.5,684,91,246,626,90,243,179,20,501,242
194.55,684,91,246,578,85,222,179,20,418,231
194.6,684,91,246,544,81,207,178,21,373,225
194.65,684,91,246,525,79,198,154,18,352,220
194.7,684,91,246,485,74,180,121,22,315,213
194.75,685,91,246,473,73,175,83,18,306,209
194.8,685,91,246,480,74,178,60,16,311,210
194.85,685,91,246,478,74,177,43,9,310,209
194.9,685,91,246,488,75,182,24,6,318,209
194.95,685,91,246,506,77,190,16,4,334,211
195,686,91,246,525,79,198,9,4,352,212
195.05,687,90,247,565,83,216,7,4,399,213
195.1,688,90,247,585,85,225,5,2,428,214
195.15,688,90,247,634,91,246,5,2,516,216
195.2,688,90,247,655,93,256,6,3,567,219
195.25,690,89,247,699,98,275,6,3,717,229
195.3,690,89,247,717,100,284,9,3,800,240
195.35,690,89,248,717,100,284,11,3,800,241
195.4,690,89,248,717,100,284,16,5,799,245
195.45,691,89,248,717,100,284,21,7,800,247
195.5,691,89,248,717,100,284,30,8,800,245
195.55,691,89,248,717,100,284,46,9,799,247
195.6,691,89,248,718,100,284,62,10,800,246
195.65,692,89,248,715,100,283,86,12,785,247
195.7,692,89,248,710,99,280,122,14,760,245
195.75,692,89,248,698,98,275,157,15,707,242
195.8,692,89,248,658,94,257,180,17,572,241
195.85,692,89,248,630,91,245,178,17,504,237
195.9,692,89,248,588,86,226,180,18,429,233
195.95,693,89,248,536,80,203,176,19,362,225
